idempresa,idfamilia,descripcion,precio publico,fecha precio,stock,fecha stock,comentarios,activo
2,16,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) aleacion no orig. cabeza 17mm 14x1.5,"4.255,00",22-07-2024,"84,00",18-07-2024,,TRUE
2,16,Bulon bombe Volkswagen (Gacel-Gol-Senda) 12x1.5 cabeza 17mm cromado 35mm,"3.835,00",22-07-2024,"0,00",19-07-2024,,TRUE
2,16,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion orig. 14x1.5 cabeza 17mm zincado,"3.400,00",22-07-2024,"38,00",19-07-2024,,TRUE
2,16,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion. orig. 14x1.5 cabeza 17mm 40mm,"4.715,00",22-07-2024,"42,00",19-07-2024,,TRUE
2,16,Bulon bombe Volkswagen (Golf-Passat-Bora-Vento) chapa y aleacion orig. 14x1.5 cabeza 17mm 50mm,"5.175,00",22-07-2024,"3,00",19-07-2024,,TRUE
2,16,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) aleacion no orig. cabeza 19 14x1.5 60mm,"5.650,00",04-01-2024,"70,00",19-07-2024,,TRUE
2,16,Bulon conico Volkswagen (Golf-Passat-Bora-Vento) aleacion cabeza 17mm rosca 14x1.5 40mm,"4.715,00",22-07-2024,"28,00",19-07-2024,,TRUE
2,16,Tuerca conica ciega Chevrolet (Chevette) Cabeza 19 rosca 7/16 20HL ,"3.985,00",22-07-2024,"43,00",19-07-2024,,TRUE
2,16,Tuerca conica ciega Chevrolet (Chevette-D20-S10-Luv) Chapa orig. cabeza 19 12x1.5 zincada negra,"3.985,00",22-07-2024,"11,00",19-07-2024,,TRUE
2,16,Bulon conico Chevrolet (monza-corsa) Chapa orig. cabeza 17mm 12x1.5,"3.485,00",22-07-2024,"273,00",19-07-2024,,TRUE
2,16,Bulon conico Chevrolet (Monza-Corsa) Chapa orig. cabeza 17mm 12x1.5 cromado 35mm,"3.835,00",22-07-2024,"68,00",19-07-2024,,TRUE
2,16,Bulon conico Chevrolet (Monza-Corsa) Chapa orig. cabeza 17mm 12x1.5 cromado 50mm,"4.255,00",22-07-2024,"24,00",19-07-2024,,TRUE
2,16,Tuerca abierta Ford (Taunus-Sierra-Ka-Fiesta-Orion) Chapa orig. cabeza 19mm 12x1.5,"1.120,00",22-07-2024,"40,00",19-07-2024,,TRUE
2,16,Tuerca ciega Ford (Focus-Taunus-Mondeo) Aleacion orig. cabeza 19 mm 12x1.5,"4.485,00",22-07-2024,"9,00",19-07-2024,,TRUE
2,16,Tuerca ciega Ford (Taunus-Sierra-Mondeo) Cabeza 19mm 12x1.5 ,"3.105,00",22-07-2024,"66,00",19-07-2024,,TRUE
2,16,Tuerca abierta Ford (Falcon-Taunus) Competicion cabeza 19mm rosca 12x1.5,"3.165,00",22-07-2024,"16,00",19-07-2024,,TRUE
2,16,Tuerca ciega Ford (Falcon Ghia-Fairline) Aleacion orig. cabeza 21mm rosca 1/2 20HL cromada,"4.370,00",22-07-2024,"0,00",19-07-2024,,TRUE
2,16,Tuerca ciega alta Ford (Pick up-F100-F150-Silverado) Chapa orig. cabeza 21mm rosca 1/2 20HL cromada,"3.220,00",22-07-2024,"17,00",19-07-2024,,TRUE
2,16,Tuerca abierta Ford (Ranger) Chapa orig. cabeza 21mm rosca 1/2 20 HL,"4.715,00",22-07-2024,"11,00",19-07-2024,,TRUE
2,16,Tuerca ciega Ford/Chevrolet (Fiesta-Orion-Ecosport-Prisma) Chapa orig. cabeza 19mm 12x1.5 cromada,"3.910,00",22-07-2024,"0,00",19-07-2024,,TRUE
2,16,Tuerca corta Ford (Ranger-Fiesta) Aleacion no orig. cabeza 19 mm rosca 1/2 20HL cromada,"3.985,00",22-07-2024,"67,00",23-07-2024,,TRUE
2,16,Bulon conico Renault (Clio-Kangoo-Megane-R18-R21) Chapa orig. cabeza 19 rosca 12x1.5 cromado,"3.485,00",22-07-2024,"15,00",19-07-2024,,TRUE
2,16,Bulon conico Renault (Clio-Kangoo-Megane-R18-R21) Chapa orig. cabeza 19 rosca 12x1.5 cromado 35mm,"3.835,00",22-07-2024,"20,00",19-07-2024,,TRUE
2,16,Tuerca ciega Renault (Traffic) Chapa orig. cabeza 23 rosca 14x1.5,"4.980,00",22-07-2024,"0,00",19-07-2024,,TRUE
2,16,"Tuerca ciega R12-6-4 chapa original hex. 19mm 12x1,25 zincado","2.185,00",22-07-2024,"22,00",19-07-2024,,TRUE
2,16,Toyota-Mitsubishi (todos) Chapa orig. cabeza 21mm 12x1.5,"2.690,00",22-07-2024,"39,00",19-07-2024,,TRUE
2,16,Tuerca ciega Toyata (Hilux) Aleacion orig. cabeza 21mm 12x1.5,"4.715,00",22-07-2024,"70,00",19-07-2024,,TRUE
2,16,Tuerca ciega Honda (todos los modelos) Chapa orig. cabeza 19mm 12x1.25 ,"2.690,00",22-07-2024,"36,00",19-07-2024,,TRUE
2,17,Plomo Eco adhesivo auto amarillo ,"16.510,00",06-08-2024,"75,00",19-04-2024,,TRUE
2,17,Plomo Eco adhesivo auto hierro azul,"17.650,00",20-07-2024,"44,00",20-07-2024,,TRUE
2,17,Plomo Eco adhesivo camion amarillo,"18.110,00",24-06-2024,"0,00",31-07-2023,,TRUE
2,17,Plomo Eco universal 5gs,"4.730,00",03-08-2024,"69,00",03-08-2024,,TRUE
2,17,Plomo Eco universal 10gs,"7.660,00",27-07-2024,"30,00",20-07-2024,,TRUE
2,17,Plomo Eco universal 15gs,"11.500,00",27-07-2024,"26,00",20-07-2024,,TRUE
2,17,Plomo Eco universal 20gs,"14.995,00",27-07-2024,"17,00",30-05-2024,,TRUE
2,17,Plomo Eco universal 25gs x50 u.,"15.850,00",03-08-2024,"28,00",03-08-2024,,TRUE
2,17,Plomo Eco universal 30gs x50 u.,"18.110,00",03-08-2024,"24,00",03-08-2024,,TRUE
2,17,Plomo Eco universal 35gs x50 u.,"20.515,00",20-07-2024,"3,00",20-07-2024,,TRUE
2,17,Ploma Eco universal 40gs,"22.310,00",03-08-2024,"13,00",03-08-2024,,TRUE
2,17,Plomo Eco universal 45gs,"26.875,00",05-07-2024,"9,00",12-12-2023,,TRUE
2,17,Plomo Eco universal 60gs ,"34.615,00",05-07-2024,"8,00",12-12-2023,,TRUE
2,17,Plomo adhesivo Solmi moto ,"20.470,00",06-08-2024,"4,00",31-07-2023,,TRUE
2,17,Plomo universal Solmi 5gs ,"5.150,00",20-07-2024,"5,00",20-07-2024,,TRUE
2,17,Plomo universal Solmi 10gs ,"8.740,00",05-07-2024,"10,00",13-05-2024,,TRUE
2,17,Plomo universal Solmi 15gs ,"13.570,00",03-08-2024,"35,00",03-08-2024,,TRUE
2,17,Plomo universal Solmi 20gs ,"16.985,00",05-07-2024,"15,00",13-05-2024,,TRUE
2,17,Plomo universal Solmi 25gs ,"18.285,00",03-08-2024,"28,00",03-08-2024,,TRUE
2,17,Plomo universal Solmi 30gs,"21.945,00",03-08-2024,"25,00",03-08-2024,,TRUE
2,17,Plomo universal Solmi 35gs ,"24.265,00",05-07-2024,"6,00",13-05-2024,,TRUE
2,17,Plomo universal Solmi 40gs ,"28.450,00",05-07-2024,"5,00",19-10-2023,,TRUE
2,17,Plomo universal Solmi 50gs ,"34.385,00",05-07-2024,"3,00",19-10-2023,,TRUE
2,17,Plomo universal Cobi 50gs ,"0,00",0,"3,00",19-10-2023,,TRUE
2,17,Plomo universal Cobi 60gs,"0,00",0,"2,00",19-10-2023,,TRUE
2,17,Plomo GM Eco 10gs ,"8.730,00",05-07-2024,"12,00",19-10-2023,,TRUE
2,17,Plomo GM Eco 15gs ,"13.190,00",05-07-2024,"11,00",19-10-2023,,TRUE
2,17,Plomo GM Eco 20gs,"15.840,00",05-07-2024,"10,00",19-10-2023,,TRUE
2,17,Plomo GM Eco 30gs,"21.555,00",05-07-2024,"11,00",19-10-2023,,TRUE
2,17,Plomo GM 15gs Solmi ,"14.810,00",05-07-2024,"5,00",19-10-2023,,TRUE
2,17,Plomo adhesivo Solmi camion ,"28.520,00",14-05-2024,"1,00",03-08-2022,,TRUE
2,17,Plomo camion Eco universal 50gs ,"20.735,00",05-07-2024,"2,00",17-11-2023,,TRUE
2,17,Plomo camion Eco universal 100gs,"27.395,00",05-07-2024,"2,00",17-11-2023,,TRUE
2,17,Plomo camion Eco universal 150gs ,"38.870,00",05-07-2024,"1,00",17-11-2023,,TRUE
2,17,Plomo camion Eco universal 200gs ,"50.600,00",05-07-2024,"2,00",17-11-2023,,TRUE
2,17,Plomo camion Eco universal 250gs,"31.050,00",05-07-2024,"1,00",17-11-2023,,TRUE
2,17,Plomo camion Ecouniversal 300gs ,"37.030,00",05-07-2024,"1,00",17-11-2023,,TRUE
2,18,Hyundai-Chery-Kia-Rastrogero-S/Yong ALTO: NACIONAL NEGRO,"0,00",0,"0,00",25-07-2022,30%,TRUE
2,18,Honda-Nissan-Peugeot-Chevrolet ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Chevrolet-Ford-Crhysler-Chery-Alfa-Volvo-Isuzu-Ssang/Yong ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Nissan-Renault-Datsun ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Peugeot-Alfa Romeo-Citroen-Seat-Fiat (Partner-Fiorino-Uno-Duna-Palio-147-205-206-307) ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"10,00",21-05-2024,,TRUE
2,18,Fiat mod. nuevo-Fiat mod. viejo ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Alfa Romeo-Fiat (Palio-Siena-Mirafiori) (p/separador 10mm) ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"14,00",21-05-2024,,TRUE
2,18,Peugeot-Citroen (original de chapa) ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"0,00",21-05-2024,,TRUE
2,18,Fiat-Chrysler-Alfa Romeo ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"13,00",21-05-2024,,TRUE
2,18,Honda-Chevrolet-Gmc-Daihatsu-Ford ALTO: NACIONAL NEGRO,"0,00",0,"0,00",25-07-2022,,TRUE
2,18,Chevrolet-Renault-Ford (Astra-Corsa-Meriva-Vectra-Clio-Kangoo-Logan-Duster-Ecosport) ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Chevrolet-Honda-Ford-Renault ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Bmw-Seat-Audi-Chery-Mercedes ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Bmw-Ford-Seat-Chery-Mercedes-Vw rosca 12x1.5 ALTO: NACIONAL NEGRO,"0,00",0,"0,00",17-08-2023,,TRUE
2,18,Vw-Mercedes-Audi-Porsche ALTO: NACIONAL NEGRO,"0,00",0,"0,00",21-09-2022,,TRUE
2,18,Citroen-Peugeot llanta orig.asiento plano ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Peugeot-Citroen (doble rosca y arandela) ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Toyota-Chery-Mitsubishi ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Volkswagen Cross Fox orig. ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Ford-Ecosport ALTO: NACIONAL NEGRO,"0,00",0,"0,00",0,,TRUE
2,18,Citroen Air Cross ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"3,00",21-05-2024,,TRUE
2,18,Daihatsu-Mitsubishi-Kia ALTO: NACIONAL NEGRO,"30.800,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Fiat bulon conico (128 iava-palio) mediano cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"2,00",21-05-2024,30%,TRUE
2,18,"Fiat, Peugeot (128-Iava-Palio-Siena) mediano zincado SET RACING (NACIONAL)","32.000,00",27-06-2024,"3,00",21-05-2024,,TRUE
2,18,Ford-Dodge-Ika (F100-Falcon-1500) SET RACING (NACIONAL),"32.000,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Jeep tuerca (Cherokee) cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Ford Ranger 1/2 20 hilos SET RACING (NACIONAL),"0,00",0,"0,00",0,,TRUE
2,18,Ford-Toyota-Chevrolet (Orion-Mondeo-Ka-Focus-Fiesta-Sierra-Hilux 4x4-S10-Crysler-Jurney) SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Ford tuerca conica (Sierra-Orion-Mondeo-Ka-Focus) Zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Ford tuerca conica (Ecosport c/auxilio) Zincado SET RACING (NACIONAL),"32.000,00",0,"0,00",0,,TRUE
2,18,Chevrolet bulon conico (Corsa-Monza-Astra-Meriva-Zafira) Cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Chevrolet-Renault (Corsa-Astra-Meriva-Zafira-Gol-Vectra-Kangoo-Sandero-Fun-Duster) SET RACING (NACIONAL),"32.000,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Renault bulon conico (Fuego-R9-R11-R18-R19-R21-Clio-Express) Cromado  SET RACING (NACIONAL),"32.000,00",23-07-2024,"1,00",21-05-2024,,TRUE
2,18,Renault bulon conico (Fuego-R9-R11-R18-R19-R21-Clio-Express-Megane-Kangoo) zincado SET RACING (NACIONAL),"0,00",0,"0,00",21-05-2024,,TRUE
2,18,Bmw-Minicooper bulon (X5-X6) Cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Zincado SET RACING (NACIONAL),"0,00",0,"0,00",0,,TRUE
2,18,Peugeot-Citroen bulon conico (206-307-407-C3-C5-Fiat Qubo) Cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Peugeot-Citroen bulon conico (206-307-407-C3-C5-Fiat Qubo) Zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Peugeot-Renault (504-505-R6-R12) SET RACING (NACIONAL),"32.000,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Ford Ecosport (aleacion) c/auxilio cromado SET RACING (NACIONAL),"32.000,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Volkswagen tuerca guia (Pointer) 12x1.5 SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Ford (Focus-Mondeo-Orion) mod. nuevo zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Volkswagen bulon (Gacel-Gol-Senda-Cady-Polo-Saveiro-Golf) Zincado  SET RACING (NACIONAL),"32.000,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Cromado SET RACING (NACIONAL),"0,00",27-06-2024,"0,00",21-05-2024,,TRUE
2,18,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Mercedes (Amarok-Sprinter) 14x1.5 Zincado SET RACING (NACIONAL),"0,00",0,"0,00",0,,TRUE
2,18,Peugeot doble arand. (206-307-407) Guia 18 zincado SET RACING (NACIONAL),"32.000,00",27-06-2024,"3,00",21-05-2024,,TRUE
2,18,Peugeot aleacion (206-307-407) Cromado largo SET RACING (NACIONAL),"32.000,00",27-06-2024,"0,00",21-05-2024,,TRUE
2,18,"Ford (Dodge-Ka-F100-Falcon-Ranger-Cherokee) 1/2""-20 (IMPORTADO)","0,00",0,"0,00",0,30%,TRUE
2,18,Ford-Toyota-Chevrolet-Dodge (Hilux-S10-Orion-Mondeo-Ka-Focus-EcoSport-Fiesta) tuerca 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
2,18,Renault-Chevrolet (Corsa-Sandero-R18-R19-Kangoo-Stepway) 12x1.5  (IMPORTADO),"0,00",0,"0,00",0,,TRUE
2,18,Renault-Chevrolet (Corsa-Sandero-Kangoo) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
2,18,Toyota tuerca (Hilux-Corolla) (llanta aleacion) 12x1.5 (IMPORTADO),"32.000,00",27-06-2024,"2,00",02-07-2024,,TRUE
2,18,Fiat-Peugeot-Citroen (128-147-600-Duna-206-Partner-Berlingo) 12x1.25 (IMPORTADO),"32.000,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Ford (Focus-Mondeo-Orion) 12x1.5 (IMPORTADO),"0,00",0,"0,00",21-05-2024,,TRUE
2,18,Vw-Seat-Bmw (Gol-Gacel-Senda-Cady-Polo-Saveiro-Golf-Cordoba-Ibiza) 12x1.5 (IMPORTADO),"0,00",0,"0,00",0,,TRUE
2,18,Volkswagen bulon (Golf-Fox-Passat-Bora-Vento) (IMPORTADO),"0,00",0,"0,00",21-05-2024,,TRUE
2,18,Volkswagen bulon (Golf-Fox-Passat-Bora-Vento-Amarok) Largo (IMPORTADO),"32.000,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Peugeot gama 12x1.25 (IMPORTADO),"32.000,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Peugeot-Citroen (llanta aleacion orig.) 12x1.25 (IMPORTADO),"0,00",0,"0,00",21-05-2024,,TRUE
2,18,Fiat (Idea-Linea-Marea-Uno-Stilo-Strada) 12x1.25 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"0,00",21-05-2024,30%,TRUE
2,18,Renault-Volkswagen-Peugeot (Laguna-Amarok-Expert) 14x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Renault-Volvo (850-Clio-Megane-Logan) 12x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Suzuki-Renault-Chevrolet (Fun-Clio mio-Megane-Sandero-Duster-Fluence-Celta-Agile-Astra-Vectra) 12x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"4,00",21-05-2024,,TRUE
2,18,Fiat (Punto-Palio Adventure-Toro) 12x1.25 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Alfa Romeo-Fiat (125-1500-Palio-Siena) 12x1.25 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Ford (Fiesta-Ka-Focus-Mondeo) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"5,00",21-05-2024,,TRUE
2,18,Ford (Fiesta-Focus-Mondeo) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Volkswagen (Bora-Fox-Golf-New Beetle-Passat-Scirocco-Sharan-Suran-Tiguan-Touareg-Vento) 14x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"3,00",21-05-2024,,TRUE
2,18,Peugeot-Citroen (207-208-307-308-407-607-3007-3008-5008-Picasso-C3-C4-C5-DS3) 12x1.25 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"2,00",21-05-2024,,TRUE
2,18,Toyota (Etios-Corolla-Hilux-Rav4) tuerca 12x1.5 plana Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"1,00",21-05-2024,,TRUE
2,18,Toyota (Etios-Corolla-Avensis-Fielder) tuerca 12x1.5 Z3 PREMIUM (IMPORTADO),"0,00",0,"0,00",21-05-2024,,TRUE
2,18,Honda-Ford-Chevrolet (Crv-Ecosport-Spin activ) tuerca c/auxilio 12x1.5 Z3 PREMIUM (IMPORTADO),"37.200,00",27-06-2024,"0,00",21-05-2024,,TRUE
2,18,Volkswagen-Audi (Golf-Passat-Fox-Bora-Vento-Suran-a3-a4-a6) Cromado VECTOR (IMPORTADO),"36.000,00",27-06-2024,"8,00",21-05-2024,30%,TRUE
2,18,Fiat-Peugeot-Citroen (128-147-600s-Duna-Uno-Palio-Siena-Tempra-Marea-Idea-Strada) Cromado VECTOR (IMPORTADO),"36.000,00",27-06-2024,"3,00",21-05-2024,,TRUE
2,18,Chevrolet (Corsa-Monza-Astra-Meriva-Zafira) Cromado VECTOR (IMPORTADO),"36.000,00",27-06-2024,"0,00",21-05-2024,,TRUE
2,18,Ford-Toyota-Chevrolet (Orion-Mondeo-Ka-Focus-Fiesta-Sierra-Hilux 4x4-S10-Crysler-Jurney) VECTOR (IMPORTADO),"36.000,00",27-06-2024,"6,00",21-05-2024,,TRUE
2,19,Silva x 1 kg,"3.940,00",26-02-2024,"18,00",06-03-2024,40%,TRUE
2,19,Economica x 1kg,"2.920,00",14-05-2024,"12,00",22-03-2024,,TRUE
2,19,Lubrigom x 1kg,"8.840,00",06-08-2024,"15,00",20-05-2023,,TRUE
2,19,Silva x 4kg,"9.660,00",01-08-2024,"117,00",12-08-2024,40%,TRUE
2,19,Lubrigom x 4kg,"32.200,00",03-08-2024,"19,00",03-08-2024,,TRUE
2,19,Starlube x 4kg,"10.640,00",20-02-2024,"5,00",20-02-2024,,TRUE
2,19,TG ecologica x 4kg ,"24.685,00",11-05-2024,"6,00",11-05-2024,,TRUE
2,19,Lubrigom x 20kg,"130.100,00",27-07-2024,"2,00",27-07-2024,20%,TRUE
2,19,Silva x 20kg ,"48.300,00",05-08-2024,"9,00",05-08-2024,40%,TRUE
2,19,Aceitodo,"4.470,00",24-06-2024,"61,00",22-03-2024,22-mar,TRUE
2,19,Trinechi 440cc,"3.705,00",06-08-2024,"4,00",11-01-2023,11-ene,TRUE
2,19,Aceite comun x1lts Rally,"3.450,00",30-05-2024,"0,00",15-07-2024,20w40 x 10 $2700,TRUE
2,19,Aceite comun x1lts W,"4.600,00",03-08-2024,"0,00",0,20w40 x10 $2900,TRUE
2,19,Aceite viscus x1lts Rally,"4.255,00",30-05-2024,"15,00",15-07-2024,25w60 x 10 $3200,TRUE
2,19,Aceite hidraulico x1lts Rally ,"4.255,00",30-05-2024,"5,00",15-07-2024,x 10 $3200,TRUE
2,19,Aceite neumatico Bancu x1lts ,"4.855,00",23-07-2024,"10,00",04-09-2023,,TRUE
2,19,Agua destilada,"2.070,00",30-05-2024,,30-05-2024,,TRUE
2,19,Agua refrigerante,"2.070,00",30-05-2024,"54,00",27-06-2024,40% x10 $1600,TRUE
2,19,Grasa rodamiento Silva,"1.610,00",15-06-2024,"4,00",15-06-2024,15-jun,TRUE
2,20,Tiza Aiello x bolsa,"8.130,00",05-07-2024,"14,00",14-11-2023,,TRUE
2,20,Tiza Aiello x unidad,"690,00",15-02-2024,"0,00",0,,TRUE
2,20,Tiza Mas blanca x caja,"3.520,00",13-05-2024,"28,00",13-05-2024,,TRUE
2,20,Tiza Mas blanca x unidad ,"345,00",15-01-2024,"0,00",09-01-2023,,TRUE
2,20,Tiza Mas amarilla x caja,"4.045,00",20-07-2024,"115,00",20-07-2024,,TRUE
2,20,Tiza Mas amarilla  x unidad,"460,00",15-01-2024,"3,00",15-01-2024,,TRUE
2,20,Tiza Gomerito x caja ,"2.800,00",06-03-2024,"3,00",01-12-2022,,TRUE
2,20,Tiza Gomerito x unidad ,"300,00",06-03-2024,"5,00",20-04-2024,,TRUE
2,20,Tiza El Cacique x caja,"4.370,00",29-07-2024,"6,00",06-03-2024,,TRUE
2,20,Tiza El Cacique  x unidad,"400,00",29-07-2024,"3,00",06-03-2024,,TRUE
2,20,Talco Aiello 1kg,"990,00",05-07-2024,"27,00",27-12-2023,,TRUE
2,20,Pasta Limpia manos Aiello x 1kg,"4.945,00",08-08-2024,"37,00",18-03-2024,,TRUE
2,20,Pasta Limpia manos Limpiamax x 4kg,"5.635,00",05-08-2024,"33,00",05-08-2024,,TRUE
2,20,Shampoo (AUTO),"2.430,00",05-02-2024,"1,00",05-10-2022,40%,TRUE
2,20,Silicona (AUTO),"2.430,00",05-02-2024,"3,00",07-03-2023,,TRUE
2,20,Limpia motor (AUTO),"2.430,00",05-02-2024,"5,00",05-10-2022,Caja de 15unid: $ c/u,TRUE
2,20,Cera (AUTO),"2.430,00",05-02-2024,"9,00",05-10-2022,,TRUE
2,20,Perfume (AUTO),"2.430,00",05-02-2024,"3,00",0,,TRUE
2,20,Banderas GOMERIA,"4.830,00",18-10-2023,"0,00",28-08-2023,,TRUE
2,21,Alicate Ford n°6,"0,00",30-12-1899,"0,00",30-12-1899,,TRUE
2,21,Alicate Ford n°7,"0,00",30-12-1899,"0,00",30-12-1899,,TRUE
2,21,Alicate Tuv rojo ,"0,00",30-12-1899,"0,00",30-12-1899,,TRUE
2,21,Anteojos Transparente c/azul,"1.300,00",12-12-2023,"4,00",13-02-2023,,TRUE
2,21,Anteojos Negros ,"0,00",0,"0,00",0,,TRUE
2,21,Bornes x2,"4.025,00",12-12-2023,"0,00",10-06-2023,80%,TRUE
2,21,Chaleco verde reflectario,"0,00",0,"0,00",0,,TRUE
2,21,Cutter plastico/metal,"0,00",30-12-1899,"0,00",30-12-1899,,TRUE
2,21,Destornillador x2 Bison,"6.095,00",12-12-2023,"1,00",13-02-2023,,TRUE
2,21,Destornillador Davidson 4pcs 2y2,"12.075,00",12-12-2023,"2,00",13-02-2023,,TRUE
2,21,Destornillador Davidson 9pcs,"12.190,00",12-12-2023,"2,00",13-02-2023,,TRUE
2,21,Destornillador c/tuerca Davidson 6pcs,"12.075,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,Destornillador golpe Jin Ma Shi 6pcs ,"0,00",12-12-2023,"0,00",13-02-2023,,TRUE
2,21,Destornillador c/puntas 28pcs naranja ,"0,00",12-12-2023,"0,00",27-09-2023,,TRUE
2,21,Faja ombu ,"6.900,00",17-10-2023,"0,00",12-06-2023,50%,TRUE
2,21,Fusible mini x10 + tester,"4.600,00",12-12-2023,"0,00",12-06-2023,80%,TRUE
2,21,Fusible mini x10 ,"2.300,00",12-12-2023,"0,00",12-06-2023,80%,TRUE
2,21,Guantes de tela gris,"1.265,00",12-12-2023,"62,00",12-09-2023,,TRUE
2,21,Guantes negroTactil,"4.095,00",20-07-2024,"34,00",20-07-2024,,TRUE
2,21,Guantes Randon rojo,"4.370,00",24-06-2024,"36,00",15-01-2024,,TRUE
2,21,Guantes rojo reforzado #300,"1.670,00",12-12-2023,"3,00",12-09-2023,80%,TRUE
2,21,Guantes de nitrilo,"8.625,00",16-07-2024,"24,00",16-07-2024,,TRUE
2,21,Kit de Seguridad Estuche chico,"17.250,00",12-12-2023,"0,00",27-08-2022,,TRUE
2,21,Estuche grande ,"26.450,00",12-12-2023,"0,00",27-08-2022,,TRUE
2,21,Bocallaves 1/2 Hamilton 20pcs SET,"0,00",0,"0,00",0,,TRUE
2,21,Puntas Torx Davidson 40pcs SET,"0,00",0,"0,00",0,,TRUE
